pfam	count
Aft1 HRR domain(PF11787)	4
Phosphotransferase system, EIIC...(PF13303)	4
Glyoxal oxidase N-terminus(PF07250)	4
YEATS family(PF03366)	4
Protein of unknown function (DU...(PF07509)	4
Cellulose binding domain(PF00942)	4
Predicted periplasmic protein (...(PF09865)	4
D123(PF07065)	4
Uncharacterised protein family ...(PF03669)	4
UPF0489 domain(PF12640)	4
Gkycosyl transferase family 4 g...(PF12000)	4
Domain of unknown function (DUF...(PF14229)	4
U5-snRNA binding site 2 of PrP8...(PF10597)	4
Protein of unknown function (DU...(PF03750)	4
Glycosyl hydrolase family 67 N-...(PF03648)	4
Thylakoid formation protein(PF11264)	4
Protein of unknown function (DU...(PF01947)	4
Syntaxin-like protein(PF14523)	4
Type VI secretion lipoprotein(PF12790)	4
p25-alpha (PF05517)	4
Domain of unknown function (DUF...(PF12037)	4
Protein of unknown function (DU...(PF10972)	4
Inositol 1, 3, 4-trisphosphate ...(PF05770)	4
Conserved oligomeric complex CO...(PF06419)	4
FERM C-terminal PH-like domain(PF09380)	4
Protein of unknown function (DU...(PF11894)	4
Fe2+ transport protein(PF10634)	4
RanBP1 domain(PF00638)	4
Domain of unknown function (DUF...(PF11812)	4
Domain of unknown function (DUF...(PF14329)	4
Protein of unknown function (DU...(PF13680)	4
Insecticide toxin TcdB middle/C...(PF12255)	4
Zinc-binding domain(PF13695)	4
Vasohibin(PF14822)	4
Bacterial protein of unknown fu...(PF06163)	4
Protein of unknown function (DU...(PF10982)	4
FR47-like protein(PF08445)	4
Putative Phosphatase(PF06888)	4
Methyltransferase TRM13(PF05206)	4
Myosin N-terminal SH3-like doma...(PF02736)	4
No apical meristem (NAM) protei...(PF02365)	4
Ribosomal RNA-processing protei...(PF12923)	4
Lyase, catalytic(PF09093)	4
Phage head-tail joining protein...(PF05521)	4
Tetrahydromethanopterin S-methy...(PF02007)	4
Divergent 4Fe-4S mono-cluster(PF06902)	4
Phage regulatory protein CII (C...(PF06892)	4
RNA polymerase III transcriptio...(PF09734)	4
Tripeptidyl peptidase II (PF12580)	4
Protein of unknown function (DU...(PF10840)	4
Exocyst complex subunit Sec15-l...(PF04091)	4
Protein of unknown function (DU...(PF13149)	4
Coatomer epsilon subunit(PF04733)	4
SGF29 tudor-like domain(PF07039)	4
PRD domain(PF00874)	4
RNA dependent RNA polymerase(PF00680)	4
Domain of unknown function (DUF...(PF04149)	4
N-terminal region of Chorein, a...(PF12624)	4
RHO protein GDP dissociation in...(PF02115)	4
Protein of unknown function (DU...(PF11101)	4
Protein of unknown function (DU...(PF11447)	4
Ribonuclease 2-5A(PF06479)	4
Emopamil binding protein (PF05241)	4
Nop14-like family (PF04147)	4
Domain of unknown function (DUF...(PF08878)	4
WAHD domain of WASH complex(PF11945)	4
Headcase protein family homolog...(PF15353)	4
Dynein light intermediate chain...(PF05783)	4
Protein of unknown function (DU...(PF11072)	4
Protein of unknown function (DU...(PF06974)	4
Protein of unknown function (DU...(PF11230)	4
Domain of unknown function (DUF...(PF14220)	4
Protein of unknown function (DU...(PF11332)	4
Schwannomin-interacting protein...(PF10148)	4
Mannosyltransferase (PIG-M)(PF05007)	4
Telomeric single stranded DNA b...(PF02765)	4
Selenoprotein P, N terminal reg...(PF04592)	4
ICP0-binding domain of Ubiquiti...(PF12436)	4
pre-RNA processing PIH1/Nop17(PF08190)	4
Glypican(PF01153)	4
Coiled-coil domain-containing p...(PF09762)	4
Protein of unknown function (DU...(PF11749)	4
Domain of unknown function (DUF...(PF14315)	4
HCV NS5a protein C-terminal reg...(PF12941)	4
Muconolactone delta-isomerase(PF02426)	4
SDA1(PF05285)	4
PIN domain(PF10130)	4
Phage gp6-like head-tail connec...(PF05135)	4
CW-type Zinc Finger(PF07496)	4
Pilus formation protein N termi...(PF13629)	4
Nonribosomal peptide synthase(PF08415)	4
Domain of Unknown function (DUF...(PF04405)	4
NAB conserved region 2 (NCD2)(PF04905)	4
Uncharacterised conserved prote...(PF10230)	4
Photosystem I reaction centre s...(PF01701)	4
DGC domain(PF08859)	4
Sec23/Sec24 helical domain(PF04815)	4
Domain of unknown function (DUF...(PF11846)	4
Translation initiation factor e...(PF12807)	4
UEV domain(PF05743)	4
Restriction endonuclease EcoRI(PF02963)	4
Fn3 associated(PF13287)	4
FERM adjacent (FA)(PF08736)	4
Enhancer of polycomb-like(PF10513)	4
Munc13 (mammalian uncoordinated...(PF10540)	4
SIT4 phosphatase-associated pro...(PF04499)	4
PAS domain(PF14598)	4
Phosducin(PF02114)	4
FAST kinase-like protein, subdo...(PF06743)	4
CASP C terminal(PF08172)	4
Mitochondrial RNA binding prote...(PF09387)	4
ENTH domain(PF01417)	4
Protein of unknown function(PF12518)	4
Plant transposon protein(PF04827)	4
Myosin-like coiled-coil protein...(PF09728)	4
Domain of unknown function (DUF...(PF09323)	4
Snare region anchored in the ve...(PF12352)	4
Retinoic acid induced 16-like p...(PF10257)	4
uDENN domain(PF03456)	4
Anaerobic c4-dicarboxylate memb...(PF03605)	4
NPCBM-associated, NEW3 domain o...(PF10633)	4
S-adenosyl methyltransferase(PF04672)	4
Lacto-N-biose phosphorylase(PF09508)	4
Orn/Lys/Arg decarboxylase, N-te...(PF03709)	4
Peptide N-acetyl-beta-D-glucosa...(PF12222)	4
Protein of unknown function (DU...(PF09523)	4
SAM domain (Sterile alpha motif...(PF07647)	4
Domain of unknown function (DUF...(PF08865)	4
Domain of unknown function (DUF...(PF14082)	4
Protein of unknown function (DU...(PF06133)	4
Hypothetical chloroplast protei...(PF10718)	4
CRISPR-associated protein (Cas_...(PF09651)	4
Adenylate kinase, active site l...(PF05191)	4
Protein of unknown function (DU...(PF04391)	4
Domain of unknown function (DUF...(PF11922)	4
ORF D-335-like protein(PF07935)	4
BAH domain(PF01426)	4
Pellino(PF04710)	4
F plasmid transfer operon, TraF...(PF13729)	4
FANCI helical domain 2(PF14680)	4
Haemolysin expression modulatin...(PF05321)	4
EF hand associated(PF08355)	4
DWNN domain(PF08783)	4
Ligated ion channel L-glutamate...(PF10613)	4
Capsular polysaccharide synthes...(PF05704)	4
GPR1/FUN34/yaaH family(PF01184)	4
PUB domain(PF09409)	4
Protein of unknown function (DU...(PF10975)	4
Glycosyl hydrolase family 53(PF07745)	4
Domain of unknown function (DUF...(PF09442)	4
Sphingolipid Delta4-desaturase ...(PF08557)	4
Protein of unknown function (DU...(PF06551)	4
RyR and IP3R Homology associate...(PF08454)	4
Type II restriction endonucleas...(PF09520)	4
Na,K-Atpase Interacting protein...(PF05640)	4
Domain of unknown function (DUF...(PF15130)	3
Viral (Superfamily 1) RNA helic...(PF01443)	3
Membrane transport protein MerF...(PF11431)	3
Conserved mid region of cactin(PF10312)	3
Protein of unknown function (DU...(PF11279)	3
Probable metal-binding protein ...(PF09526)	3
Domain of unknown function (DUF...(PF12200)	3
Rsm1-like(PF08600)	3
TraK protein(PF06586)	3
Domain of unknown function (DUF...(PF09095)	3
PaaX-like protein C-terminal do...(PF08223)	3
GLTT repeat (6 copies)(PF01744)	3
Putative mono-oxygenase ydhR(PF08803)	3
Organic solute transport protei...(PF10188)	3
gpW(PF02831)	3
Bacteroidetes-Associated Carboh...(PF13004)	3
Protein of unknown function (DU...(PF10698)	3
Pili assembly chaperone PapD, C...(PF02753)	3
Domain of unknown function (DUF...(PF14094)	3
Protein of unknown function (DU...(PF07588)	3
MED7 protein(PF05983)	3
Mitotic checkpoint regulator, M...(PF10253)	3
T-complex protein 11(PF05794)	3
Neuronal tyrosine-phosphorylate...(PF15439)	3
N-terminal ig-like domain of ce...(PF02927)	3
Acetyltransferase (GNAT) domain...(PF12568)	3
Mlo family(PF03094)	3
N-terminal domain of DJ-1_PfpI ...(PF13587)	3
C4-type zinc-finger of DNA poly...(PF14260)	3
Asp23 family(PF03780)	3
Serpentine type 7TM GPCR chemor...(PF10316)	3
VID27 cytoplasmic protein(PF08553)	3
Cyclin-dependent kinase 5 activ...(PF03261)	3
Protein of unknown function (DU...(PF07226)	3
Hemin uptake protein hemP(PF10636)	3
Predicted membrane protein(PF09799)	3
Putative addiction module compo...(PF09720)	3
PepSY-associated TM helix(PF13172)	3
Endoplasmic Reticulum Oxidoredu...(PF04137)	3
Uso1 / p115 like vesicle tether...(PF04871)	3
Domain of unknown function (DUF...(PF14348)	3
Helix-turn-helix domain(PF14493)	3
Proteasome stabiliser(PF13001)	3
Methylamine dehydrogenase heavy...(PF06433)	3
PurA ssDNA and RNA-binding prot...(PF04845)	3
Late embryogenesis abundant pro...(PF02987)	3
DDRGK domain(PF09756)	3
Protein of unknown function (DU...(PF11887)	3
Domain of unknown function (DUF...(PF08903)	3
Uncharacterised protein family ...(PF03665)	3
Protein of unknown function (DU...(PF04260)	3
Apoptosis regulator proteins, B...(PF00452)	3
Protein of unknown function (DU...(PF10343)	3
Fes/CIP4, and EFC/F-BAR homolog...(PF00611)	3
Cysteine-rich domain(PF10170)	3
Axin beta-catenin binding domai...(PF08833)	3
Arrestin (or S-antigen), N-term...(PF00339)	3
NUC173 domain(PF08161)	3
Domain of Unknown Function (DUF...(PF06051)	3
Protein of unknown function (DU...(PF10963)	3
Cytochrome Cytochrome b558 alph...(PF05038)	3
RWD domain(PF05773)	3
Pheromone A receptor(PF02076)	3
Dynamin GTPase effector domain(PF02212)	3
Flagellar C1a complex subunit C...(PF14769)	3
Nucleotide hydrolase(PF13869)	3
Ribosome biogenesis regulatory ...(PF04939)	3
Domain of unknown function (DUF...(PF11822)	3
Protein of unknown function (DU...(PF06979)	3
Repair protein Rad1/Rec1/Rad17(PF02144)	3
Soluble NSF attachment protein,...(PF14938)	3
Zinc-ribbon(PF14599)	3
Flagellar protein FlaF(PF07309)	3
PET Domain(PF06297)	3
Stage II sporulation protein P ...(PF07454)	3
Domain of unknown function (DUF...(PF14956)	3
LssY C-terminus(PF14067)	3
Plasmodium vivax Vir protein(PF05795)	3
Putative peptidase (DUF1758)(PF05585)	3
Ca2+ regulator and membrane fus...(PF12351)	3
Hantavirus nucleocapsid protein...(PF00846)	3
Domain of unknown function (DUF...(PF15257)	3
FadR C-terminal domain(PF07840)	3
Protein of unknown function (DU...(PF07892)	3
eIF3 subunit 6 N terminal domai...(PF09440)	3
P53 DNA-binding domain(PF00870)	3
Conjugative transposon protein ...(PF12642)	3
GON domain(PF08685)	3
Protein of unknown function (DU...(PF04301)	3
TraL protein(PF07178)	3
Protein of unknown function (DU...(PF11398)	3
pre-mRNA processing factor 4 (P...(PF08799)	3
Ubiquitin-activating enzyme e1 ...(PF09358)	3
FTO catalytic domain(PF12933)	3
Protein of unknown function (DU...(PF12279)	3
Domain of unknown function (DUF...(PF11875)	3
Uncharacterized protein conserv...(PF10073)	3
Arrestin (or S-antigen), C-term...(PF02752)	3
ICE2(PF08426)	3
Protein of unknown function (DU...(PF11453)	3
Domain of unknown function (DUF...(PF13960)	3
D-Lysine 5,6-aminomutase alpha ...(PF09043)	3
Cwf15/Cwc15 cell cycle control ...(PF04889)	3
Membrane fusion protein Use1(PF09753)	3
Bsp6I restriction endonuclease(PF09504)	3
Ankyrin repeat(PF00023)	3
Syntaxin 6, N-terminal(PF09177)	3
Protein of unknown function (DU...(PF11352)	3
PFU (PLAA family ubiquitin bind...(PF09070)	3
Protein of unknown function (DU...(PF13252)	3
Cob(I)alamin adenosyltransferas...(PF12557)	3
FAM181(PF15238)	3
Protein of unknown function (DU...(PF14021)	3
XK-related protein(PF09815)	3
Phage integrase, N-terminal(PF12834)	3
Autophagocytosis associated pro...(PF10381)	3
Immunity protein 47(PF15586)	3
Predicted metal-binding protein...(PF10050)	3
Methyltransferase small domain ...(PF08468)	3
Chitinase A, N-terminal domain(PF08329)	3
Protein of unknown function (DU...(PF04009)	3
Protein of unknown function (DU...(PF11348)	3
Bacterial SNF2 helicase associa...(PF08455)	3
Protein of unknown function (DU...(PF11302)	3
Zinc knuckle(PF13917)	3
DNA circularisation protein N-t...(PF07157)	3
K167R (NUC007) repeat(PF08065)	3
Protein of unknown function (DU...(PF11768)	3
Uncharacterized conserved prote...(PF10225)	3
Predicted integral membrane met...(PF10058)	3
Protein of unknown function (DU...(PF11368)	3
Talin, middle domain(PF09141)	3
yiaA/B two helix domain(PF05360)	3
PDGLE domain(PF13190)	3
Hepatitis C virus envelope glyc...(PF01539)	3
Protein of unknown function (DU...(PF11170)	3
Protein of unknown function (DU...(PF06672)	3
Protein of unknown function (DU...(PF06693)	3
Group 4 capsule polysaccharide ...(PF11102)	3
Ribosomal L27e protein family(PF01777)	3
YhfZ C-terminal domain(PF14503)	3
Uncharacterized protein conserv...(PF10022)	3
Lariat debranching enzyme, C-te...(PF05011)	3
7TM-HD extracellular(PF07697)	3
PUL domain(PF08324)	3
F-actin capping protein alpha s...(PF01267)	3
Putative S-adenosyl-L-methionin...(PF03141)	3
XisI protein(PF08869)	3
Protein of unknown function (DU...(PF11350)	3
AraC-binding-like domain(PF14525)	3
Domain of unknown function (DUF...(PF09186)	3
YfaZ precursor(PF07437)	3
Protein of unknown function (DU...(PF12587)	3
Methyl-CpG binding domain(PF01429)	3
Protein tyrosine phosphatase-li...(PF04387)	3
Rft protein(PF04506)	3
Protein of unknown function (DU...(PF04222)	3
Peptidase_C39 like family(PF11814)	3
Domain of unknown function (DUF...(PF09985)	3
Protein of unknown function (DU...(PF11885)	3
Protein of unknown function (DU...(PF12903)	3
Transducer of regulated CREB ac...(PF12885)	3
HD containing hydrolase-like en...(PF12917)	3
Pyoverdine/dityrosine biosynthe...(PF05141)	3
Protein of unknown function (DU...(PF10987)	3
Predicted transmembrane protein...(PF10268)	3
Protein of unknown function (DU...(PF10915)	3
TNF(Tumour Necrosis Factor) fam...(PF00229)	3
Plectin/S10 domain(PF03501)	3
Protein of unknown function (DU...(PF11872)	3
ZU5 domain(PF00791)	3
Domain of unknown function (DUF...(PF14107)	3
Vitelline membrane outer layer ...(PF03762)	3
Domain of unknown function (DUF...(PF12965)	3
Laminin B (Domain IV)(PF00052)	3
Transposase family tnp2(PF02992)	3
Uncharacterised conserved prote...(PF10167)	3
Pou domain - N-terminal to home...(PF00157)	3
Beta-trefoil DNA-binding domain...(PF09270)	3
DBC1(PF14443)	3
Chromatin associated protein KT...(PF08433)	3
Rhamnogalacturonate lyase famil...(PF06045)	3
Apoptosis inhibitory protein 5 ...(PF05918)	3
tRNA_anti-like(PF12869)	3
Neurohypophysial hormones, C-te...(PF00184)	3
Protein of unknown function (DU...(PF12412)	3
Phytochrome region(PF00360)	3
Cytosine specific DNA methyltra...(PF12047)	3
CRISPR-associated protein (Cas_...(PF09701)	3
Protein of unknown function (DU...(PF14024)	3
Protein of unknown function (DU...(PF10997)	3
Inner centromere protein, ARK b...(PF03941)	3
Domain of unknown function (DUF...(PF11864)	3
Potential DNA-binding domain(PF13891)	3
Domain of unknown function (DUF...(PF09118)	3
Nop53 (60S ribosomal biogenesis...(PF07767)	3
Eukaryotic protein of unknown f...(PF05907)	3
QueT transporter(PF06177)	3
Leo1-like protein(PF04004)	3
Protein required for attachment...(PF10116)	3
Fungal cellulose binding domain...(PF00734)	3
Ezrin/radixin/moesin family(PF00769)	3
TFIIE beta subunit core domain(PF02186)	3
FATC domain(PF02260)	3
ATP11 protein(PF06644)	3
PsbP(PF01789)	3
Conserved protein (DUF2356)(PF10189)	3
Kinase associated domain 1(PF02149)	3
Syntaxin(PF00804)	3
FlxA-like protein(PF14282)	3
Carbohydrate binding domain X2(PF03442)	3
Protein of unknown function (DU...(PF12095)	3
RNA polymerase Rpc34 subunit(PF05158)	3
BED zinc finger(PF02892)	3
Protein of unknown function (DU...(PF11985)	3
Bacterial transcriptional repre...(PF13977)	3
Class II histocompatibility ant...(PF00969)	3
N-terminal domain of unknown fu...(PF13600)	3
Dehydratase medium subunit(PF02288)	3
Protein of unknown function (DU...(PF07000)	3
CCDC144C protein coiled-coil re...(PF14915)	3
SMI1 / KNR4 family (SUKH-1)(PF09346)	3
Ferric iron reductase FhuF-like...(PF06276)	3
Hint module(PF01079)	3
DZF domain(PF07528)	3
Domain of unknown function (DUF...(PF15027)	3
Protein of unknown function (DU...(PF11152)	3
Protein of unknown function (DU...(PF07869)	3
Protein of unknown function (DU...(PF11158)	3
Uncharacterized protein conserv...(PF10082)	3
EF hand associated(PF08356)	3
Regulated-SNARE-like domain(PF13774)	3
Uncharacterized lipoprotein(PF03923)	3
Rad9(PF04139)	3
Protein of unknown function (DU...(PF10788)	3
Uncharacterized conserved prote...(PF09804)	3
Ubiquitin carboxyl-terminal hyd...(PF13423)	3
Stage V sporulation protein AD ...(PF07451)	3
Bpu10I restriction endonuclease...(PF09549)	3
XPC-binding domain(PF09280)	3
DNA replication factor Dna2(PF08696)	3
Putative transmembrane protein ...(PF10272)	3
Protein of unknown function DUF...(PF01998)	3
Protein of unknown function (DU...(PF11215)	3
Mo25-like(PF08569)	3
CDR ABC transporter(PF06422)	3
HAT (Half-A-TPR) repeat(PF02184)	3
Geobacter CxxxxCH...CXXCH motif...(PF09698)	3
B-cell receptor-associated prot...(PF05529)	3
Red chlorophyll catabolite redu...(PF06405)	3
Type IV conjugative transfer sy...(PF09676)	3
TFIIH p62 subunit, N-terminal d...(PF08567)	3
Protein of unknown function (DU...(PF12058)	3
Protein of unknown function (DU...(PF10697)	3
MH1 domain(PF03165)	3
Muniscin C-terminal mu homology...(PF10291)	3
Utp14 protein(PF04615)	3
Importin beta binding domain(PF01749)	3
Signal peptidase subunit(PF04573)	3
Protein of unknown function (DU...(PF03564)	3
Oxygenase domain of the 2OGFeDO...(PF12851)	3
Peptidase family M9 N-terminal(PF08453)	3
Protein of unknown function (DU...(PF11231)	3
Pherophorin (PF12499)	3
Programmed cell death protein 2...(PF04194)	3
Clathrin propeller repeat(PF01394)	3
DNA methyltransferase 1-associa...(PF05499)	3
YARHG domain(PF13308)	3
Uncharacterised protein family ...(PF06790)	3
LAG1, DNA binding(PF09271)	3
Sybindin-like family (PF04099)	3
Domain of unknown function (DUF...(PF08490)	3
Domain of unknown function (DUF...(PF14737)	3
C-C_Bond_Lyase of the TIM-Barre...(PF15617)	3
TIM21(PF08294)	3
Golgi complex component 7 (COG7...(PF10191)	3
Domain of unknown function (DUF...(PF08699)	3
GRIP domain(PF01465)	3
CHDCT2 (NUC038) domain(PF08074)	3
Protein of unknown function (DU...(PF07606)	3
CENP-A nucleosome associated co...(PF13097)	3
G8 domain(PF10162)	3
DNA/RNA non-specific endonuclea...(PF13930)	3
Cortical protein marker for cel...(PF12768)	3
Protein of unknown function (DU...(PF04094)	3
Family of unknown function with...(PF15478)	3
Domain of unknown function (DUF...(PF11806)	3
Mitochondrial ribosomal protein...(PF08561)	3
Rabaptin-like protein(PF09311)	3
Domain of unknown function (DUF...(PF11865)	3
Domain of unknown function (DUF...(PF08592)	3
RNA binding domain(PF08675)	3
Domain of unknown function (DUF...(PF13946)	3
Partial alpha/beta-hydrolase li...(PF04083)	3
Autophagocytosis associated pro...(PF03986)	3
TRIC channel(PF05197)	3
Photosystem I psaG / psaK(PF01241)	3
Domain of unknown function (DUF...(PF13224)	3
Immunoglobulin A1 protease(PF02395)	3
MDMPI C-terminal domain(PF07398)	3
Cation-independent mannose-6-ph...(PF00878)	3
Jacalin-like lectin domain(PF01419)	3
Ubiquinol cytochrome reductase ...(PF02921)	3
NFRKB Winged Helix-like(PF14465)	3
Replication protein C N-termina...(PF03428)	3
Quinohemoprotein amine dehydrog...(PF09098)	3
Ribonuclease P 40kDa (Rpp40) su...(PF08584)	3
TRAM1-like protein(PF08390)	3
KH domain(PF13014)	3
Alpha-N-acetylglucosaminidase (...(PF12972)	3
Cytidine and deoxycytidylate de...(PF08211)	3
Putative death-receptor fusion ...(PF10350)	3
Protein of unknown function (DU...(PF06658)	3
Anti sigma-E protein RseA, N-te...(PF03872)	3
Protein of unknown function (DU...(PF07313)	3
TOBE-like domain(PF12857)	3
Protein of unknown function (DU...(PF11064)	3
pre-mRNA processing factor 3 (P...(PF08572)	3
Insulin-like growth factor bind...(PF00219)	3
Cytochrome C oxidase copper cha...(PF05051)	3
Protein of unknown function (DU...(PF07853)	3
Domain of unknown function (DUF...(PF14187)	3
Protein of unknown function (DU...(PF07305)	3
Cytochrome c oxidase subunit VI...(PF02046)	3
Small acidic protein family(PF15477)	3
Transcription factor DP(PF08781)	3
Protein of unknown function (DU...(PF11454)	3
Domain of unknown function (DUF...(PF09557)	3
YcxB-like protein(PF14317)	3
Glycosyl hydrolase family 48(PF02011)	3
Stage V sporulation protein S (...(PF04232)	3
Adenylate cyclase associated (C...(PF08603)	3
Protein of unknown function (DU...(PF09862)	3
Uncharacterized conserved prote...(PF09803)	3
Centrosome-associated C terminu...(PF14160)	3
Protein of unknown function (DU...(PF11210)	3
Regulatory subunit of type II P...(PF02197)	3
TfoX C-terminal domain(PF04994)	3
Ribbon-helix-helix domain(PF12651)	3
RNA repair, ligase-Pnkp-associa...(PF12623)	3
PLU-1-like protein(PF08429)	3
LBP / BPI / CETP family, N-term...(PF01273)	3
Protein of unknown function (DU...(PF09366)	3
Domain of unknown function (DUF...(PF05527)	3
Outer Capsid protein VP4 (Hemag...(PF00426)	3
Putative membrane peptidase fam...(PF10086)	3
ACT domain(PF10000)	3
PcfJ-like protein(PF14284)	3
N-terminal region of micro-sphe...(PF13325)	3
Peptidase M66(PF10462)	3
Domain of unknown function(PF13962)	3
Protein of unknown function (DU...(PF07933)	3
Transcription factor Tfb4(PF03850)	2
Drug resistance and apoptosis r...(PF15017)	2
Symplekin tight junction protei...(PF12295)	2
Fungal chitosanase of glycosyl ...(PF07335)	2
Thiol-activated cytolysin(PF01289)	2
Protein of unknown function (DU...(PF07894)	2
Domain of unknown function (DUF...(PF12953)	2
Chlorophyllase(PF07224)	2
L27 domain(PF02828)	2
Hemocyanin, copper containing d...(PF00372)	2
Replication protein C (RepC)(PF06504)	2
Protein of unknown function (DU...(PF07847)	2
Seven in absentia protein famil...(PF03145)	2
Protein of unknown function (DU...(PF04254)	2
SWIRM domain(PF04433)	2
LIM-domain binding protein(PF01803)	2
Arb2 domain(PF09757)	2
leucine-zipper of insertion ele...(PF13011)	2
Ribophorin I(PF04597)	2
Glycoside hydrolase family 44(PF12891)	2
Uncharacterized protein conserv...(PF09829)	2
PTS system sorbose-specific iic...(PF03609)	2
Leucine rich repeat N-terminal ...(PF08263)	2
Domain of unknown function (DUF...(PF11847)	2
Coronavirus S1 glycoprotein(PF01600)	2
Uncharacterised conserved prote...(PF10231)	2
APC cysteine-rich region(PF05923)	2
Streptomyces extracellular neut...(PF02031)	2
RINT-1 / TIP-1 family(PF04437)	2
Protein of unknown function (DU...(PF11342)	2
Glycosyl hydrolase family 66(PF13199)	2
Protein of unknown function (DU...(PF07208)	2
Pre-mRNA splicing factor(PF12542)	2
Domain of unknown function (DUF...(PF14326)	2
Putative phosphatase regulatory...(PF03370)	2
Folliculin-interacting protein ...(PF14638)	2
Nuclear pore protein 84 / 107 (PF04121)	2
Mu-like prophage I protein(PF10123)	2
Ribosomal L22e protein family(PF01776)	2
Phosphate ATP-binding cassette ...(PF12501)	2
Mannosyltransferase putative(PF11051)	2
Protein of unknown function (DU...(PF07713)	2
AefR-like transcriptional repre...(PF14246)	2
Galactose-3-O-sulfotransferase ...(PF06990)	2
ESCO1/2 acetyl-transferase(PF13880)	2
Pleckstrin homology domain(PF15413)	2
Mab-21 protein(PF03281)	2
Protein of unknown function (DU...(PF08901)	2
Golgi phosphoprotein 3 (GPP34)(PF05719)	2
Protein of unknown function (DU...(PF11274)	2
Protein of unknown function (DU...(PF10176)	2
Protein of unknown function (DU...(PF11528)	2
Protein of unknown function (DU...(PF11062)	2
L-arabinose isomerase C-termina...(PF11762)	2
Protein of unknown function (DU...(PF06836)	2
Uncharacterized conserved prote...(PF10155)	2
Putative cell wall binding repe...(PF01473)	2
DExH-box splicing factor bindin...(PF12656)	2
SART-1 family(PF03343)	2
Survival motor neuron protein (...(PF06003)	2
VEFS-Box of polycomb protein(PF09733)	2
DIL domain(PF01843)	2
Carbohydrate-binding protein of...(PF12819)	2
Non-capsid protein NP1(PF11733)	2
DNA polymerase (viral) N-termin...(PF00242)	2
NgoMIV restriction enzyme(PF09015)	2
Domain of unknown function (DUF...(PF08427)	2
Reovirus P9-like family(PF06043)	2
NADH:ubiquinone oxidoreductase,...(PF09781)	2
Protein of unknown function (DU...(PF05608)	2
Siphovirus Gp157(PF05565)	2
Uncharacterized ArCR, COG1888(PF02680)	2
Protein N-terminal asparagine a...(PF14736)	2
Anaphase-promoting complex subu...(PF12862)	2
ApaLI-like restriction endonucl...(PF09499)	2
Mitochondrial translation initi...(PF14877)	2
Translocation protein Sec62(PF03839)	2
Protein of unknown function (DU...(PF11153)	2
ARID/BRIGHT DNA binding domain(PF01388)	2
Mononegavirales RNA dependent R...(PF00946)	2
Susceptibility to monomelic amy...(PF15352)	2
Scrapie-responsive protein 1(PF15224)	2
Putative phage integrase(PF13009)	2
Der GTPase activator (YihI)(PF04220)	2
NRDE-2, necessary for RNA inter...(PF08424)	2
AARP2CN (NUC121) domain(PF08142)	2
Stress-activated map kinase int...(PF05422)	2
Protein of unknown function (DU...(PF11839)	2
Protein of unknown function (DU...(PF07323)	2
Beta-catenin-interacting protei...(PF06384)	2
Uncharacterized protein conserv...(PF09981)	2
Homeobox protein (PF12407)	2
Domain of unknown function (DUF...(PF14321)	2
AMOP domain(PF03782)	2
Cytochrome c oxidase subunit IV...(PF02936)	2
Peroxisomal membrane protein (P...(PF08610)	2
Uncharacterized conserved prote...(PF10066)	2
MIF4G like(PF09088)	2
Apoptosis-inducing factor, mito...(PF14721)	2
Predicted periplasmic protein (...(PF10029)	2
Accessory gene regulator B(PF04647)	2
Fibronectin-binding protein (FB...(PF07299)	2
Barstar (barnase inhibitor)(PF01337)	2
Protein of unknown function (DU...(PF11218)	2
Vacuolar protein sorting protei...(PF12451)	2
Guanylate-binding protein, C-te...(PF02841)	2
Domain of unknown function (DUF...(PF04036)	2
Protein of unknown function (DU...(PF06510)	2
Protein of unknown function (DU...(PF12644)	2
Transcription factor PAP1(PF08601)	2
4Fe-4S binding domain(PF12837)	2
RED-like protein N-terminal reg...(PF07808)	2
Drought induced 19 protein (Di1...(PF05605)	2
Protein of unknown function (DU...(PF10446)	2
Domain of unknown function (DUF...(PF10370)	2
Protein of unknown function (DU...(PF12527)	2
Protein with unknown function (...(PF04320)	2
Calcipressin(PF04847)	2
USP8 interacting(PF08941)	2
Rab3 GTPase-activating protein ...(PF14655)	2
Protein of unknown function (DU...(PF12889)	2
Protocatechuate 3,4-dioxygenase...(PF12391)	2
Cep120 protein(PF12416)	2
Predicted membrane protein (DUF...(PF09945)	2
EH_Signature domain(PF15611)	2
SAC3/GANP/Nin1/mts3/eIF-3 p25 f...(PF03399)	2
E1 Protein, N terminal domain(PF00524)	2
DM DNA binding domain(PF00751)	2
Legionella pneumophila major ou...(PF05150)	2
Protein of unknown function (DU...(PF11233)	2
Folliculin-interacting protein ...(PF14637)	2
Protein of unknown function (DU...(PF10964)	2
Chaperone for wingless signalli...(PF10185)	2
Htaa(PF04213)	2
Putative peptidase family(PF12044)	2
Polysaccharide lyase family 8, ...(PF08124)	2
Exosome component EXOSC1/CSL4(PF10447)	2
Protein of unknown function (DU...(PF12166)	2
Domain of Unknown Function (DUF...(PF07564)	2
Transposase DNA-binding(PF14706)	2
Nine Cysteines Domain of family...(PF07562)	2
DNA primase DnaG DnaB-binding (PF08278)	2
Ribosome biogenesis protein Nop...(PF09420)	2
Flagellar transcriptional activ...(PF05280)	2
RNA polymerase III subunit Rpc2...(PF08292)	2
Pre-mRNA splicing Prp18-interac...(PF11708)	2
Domain of unknown function (DUF...(PF11931)	2
Gamma interferon inducible lyso...(PF03227)	2
