#frequency	superkingdom	phylum	class	order	family	genus
0.036704479670891375	undef	undef	undef	undef	undef	undef		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	DB1-14	Unknown	Unknown		
7.390163692125781e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium		
0.00011085245538188671	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	endosymbionts		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	SAR92 clade		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio		
1.23169394868763e-05	Archaea	Thaumarchaeota	Marine Group I	Order Incertae Sedis	Family Incertae Sedis	Candidatus Nitrosopumilus		
2.46338789737526e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
3.6950818460628905e-05	Bacteria	Proteobacteria	SPOTSOCT00m83	Unknown	Unknown	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Porticoccus		
2.46338789737526e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Flavobacterium		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SUP05 cluster	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade CHAB-I-5 lineage		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116 clade	Unknown	Unknown		
8.621857640813411e-05	Bacteria	Lentisphaerae	Lentisphaeria	R76-B128	Unknown	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
8.621857640813411e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
9.85355158950104e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	SAR92 clade		
7.390163692125781e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella		
3.6950818460628905e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	uncultured		
0.0001847540923031445	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola		
3.6950818460628905e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	mitochondria	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
4.92677579475052e-05	Bacteria	Cyanobacteria	ML635J-21	Unknown	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Chesapeake-Delaware Bay	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 4	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius		
0.0001970710317900208	Bacteria	Proteobacteria	Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	Thiobacillus		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Chesapeake-Delaware Bay	Unknown		
4.92677579475052e-05	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	uncultured		
2.46338789737526e-05	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Sva0996 marine group	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
1.23169394868763e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Crenotrichaceae	Crenothrix		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Chesapeake-Delaware Bay	Unknown		
4.92677579475052e-05	Bacteria	Actinobacteria	Actinobacteria	PeM15	Unknown	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
6.15846974343815e-05	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Haliea		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Nisaea		
4.92677579475052e-05	Bacteria	Lentisphaerae	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	E01-9C-26 marine group	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS5 marine group		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	BD2-7		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Planktotalea		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
0.0001970710317900208	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	SAR92 clade		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Planktotalea		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Chesapeake-Delaware Bay	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	OM43 clade		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
2.46338789737526e-05	Bacteria	Verrucomicrobia	Opitutae	MB11C04 marine group	Unknown	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinobacterium		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubrimonas		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116 clade	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	C1-B045		
6.15846974343815e-05	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter		
2.46338789737526e-05	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	F2apm1A36	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	BD1-7 clade		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pelagicola		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Chesapeake-Delaware Bay	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Planktotalea		
1.23169394868763e-05	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	OM43 clade		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Chesapeake-Delaware Bay	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	Thiobacillus		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Proteobacteria	SPOTSOCT00m83	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	ML635J-21	Unknown	Unknown	Unknown		
0.00011085245538188671	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
0.0001847540923031445	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	OM43 clade		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	OCS116 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	SPOTSOCT00m83	Unknown	Unknown	Unknown		
6.15846974343815e-05	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured		
9.85355158950104e-05	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus		
0.00017243715281626821	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marinoscillum		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanobacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	OM75 clade		
9.85355158950104e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Surface 1	Unknown		
1.23169394868763e-05	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	uncultured		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	uncultured		
1.23169394868763e-05	Archaea	Thaumarchaeota	Marine Group I	Order Incertae Sedis	Family Incertae Sedis	Candidatus Nitrosopumilus		
0.0002832896081981549	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	uncultured	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	NS4 marine group		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	BD1-7 clade		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	OM60(NOR5) clade		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
0.000123169394868763	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	MWH-UniP1 aquatic group		
3.6950818460628905e-05	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Haloferula		
0.00017243715281626821	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Chesapeake-Delaware Bay	Unknown		
3.6950818460628905e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Actibacter		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		
8.621857640813411e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Loktanella		
1.23169394868763e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	uncultured	Unknown		
2.46338789737526e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Gramella		
7.390163692125781e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sagittula		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	uncultured	Unknown		
1.23169394868763e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus		
1.23169394868763e-05	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	SAR406 clade(Marine group A)	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade DC5-80-3 lineage		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum		
2.46338789737526e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Synechococcus		
1.23169394868763e-05	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Pseudidiomarina		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
3.6950818460628905e-05	Bacteria	Candidate division OD1	Unknown	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade CHAB-I-5 lineage		
7.390163692125781e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
4.92677579475052e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Owenweeksia		
2.46338789737526e-05	Bacteria	Cyanobacteria	Chloroplast	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	BD1-7 clade		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella		
0.00016012021332939192	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Nisaea		
0.00014780327384251562	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	ML602J-51		
1.23169394868763e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	uncultured		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter		
3.6950818460628905e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum		
6.15846974343815e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter		
2.46338789737526e-05	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	OM43 clade		
0.00011085245538188671	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	SAR86 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182 clade	Unknown		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unknown		
6.15846974343815e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Melitea		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SAR116 clade	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Order Incertae Sedis	Family Incertae Sedis	Marinicella		
1.23169394868763e-05	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionI	FamilyI	Unknown		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter		
4.92677579475052e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	uncultured		
3.6950818460628905e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Defluviicoccus		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	SAR92 clade		
2.46338789737526e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182 clade	Unknown		
1.23169394868763e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Saccharofermentans		
7.390163692125781e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade DC5-80-3 lineage		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	OM182 clade	Unknown		
1.23169394868763e-05	Bacteria	Verrucomicrobia	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Fluviicola		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Verrucomicrobia	OPB35 soil group	Unknown	Unknown	Unknown		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	OM75 clade		
2.46338789737526e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unknown		
1.23169394868763e-05	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	uncultured		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Planctomycetes	BD7-11	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Ahrensia		
1.23169394868763e-05	Bacteria	NPL-UPA2	Unknown	Unknown	Unknown	Unknown		
1.23169394868763e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella		
2.46338789737526e-05	Bacteria	Proteobacteria	Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	Thiobacillus		
